technology_id,name,slug,url,description,category,category_slug,parent_category,parent_category_slug,jobs,companies,companies_found_last_week
2983,Ubuntu,ubuntu,http://ubuntu.com,Ubuntu is an ancient African word meaning ‘humanity to others’. It also means ‘I am what I am because of who we all are’. The Ubuntu operating system brings the spirit of Ubuntu to the world of computers.,Server And Desktop OS,server-and-desktop-os,Platform And Storage,platform-and-storage,72409,20970,120
2986,UIkIt,uikit,http://www.getuikit.com/,"UIkit gives you a comprehensive collection of HTML, CSS, and JS components
which is simple to use, easy to customize and extendable.",Frontend Framework,front-end-framework,Programming Languages And Frameworks,programming-languages-and-frameworks,11489,4489,28
2988,Unbounce,unbounce,http://unbounce.com/,"Unbounce is a self-serve hosted service that provides marketers doing paid search, banner ads, email or social media marketing, the easiest way to create, publish & test promotion specific landing pages without the need for IT or developers.",Landing Pages,landing-page,Marketing,marketing,2982,1409,7
3001,Unity,unity-3d,http://unity3d.com/,"Unity is the ultimate game development platform. Use Unity to build high-quality 3D and 2D games, deploy them across mobile, desktop, VR/AR, consoles or the Web, and connect with loyal and enthusiastic players and customers.","Queueing, Messaging And Background Processing",queueing-messaging-and-background-processing,Programming Languages And Frameworks,programming-languages-and-frameworks,122489,25325,153
3011,Uploadcare,uploadcare,https://uploadcare.com,"Uploadcare is a complete file handling platform for online business. Receive files from you users via File Uploader or File Upload API, implement image optimization and transformations with Image CDN API, and get HIPAA-compliant storage.",File Sharing,file-sharing,Collaboration,collaboration,9,4,0
3014,UpViral,upviral,https://upviral.com,It aims to be the most powerful viral marketing application available to businesses and enterprises of any size,Promotional Marketing,promotional-marketing,Marketing,marketing,6,1,0
3018,Userback,userback,https://www.userback.io/,"It is the best way to get high quality visual feedback in real time. Improve customer feedback, UAT and bug tracking with screenshots, comments and more.",Knowledge Management,knowledge-management,Collaboration,collaboration,28,9,0
3077,Visual Studio,visual-studio,https://visualstudio.com/,"Visual Studio is a suite of component-based software development tools and other technologies for building powerful, high-performance applications.",Cloud IDE,cloud-ide,Programming Languages And Frameworks,programming-languages-and-frameworks,177867,43913,180
3098,Wave,wave,https://www.waveapps.com,"It is a free, online software alternative to Quickbooks. Wave helps manage invoices, credit card payments, accounting & payroll. Best for small businesses & freelancers.",Accounting,accounting,Finance And Accounting,finance-and-accounting,20231,5466,46
3117,Webflow,webflow,https://webflow.com,"Webflow is a responsive design tool that lets you design, build, and publish websites in an intuitive interface. Clean code included!",Static Site Publisher,static-site-publisher,Programming Languages And Frameworks,programming-languages-and-frameworks,15470,7491,59
3123,Webpack,webpack,http://webpack.github.io/,"A bundler for javascript and friends. Packs many modules into a few bundled assets. Code Splitting allows to load parts for the application on demand. Through ""loaders"" modules can be CommonJs, AMD, ES6 modules, CSS, Images, JSON, Coffeescript, LESS, ... and your custom stuff.",JS Build Tools And Task Runners,js-build-toolstask-runners,Programming Languages And Frameworks,programming-languages-and-frameworks,79910,25525,138
3126,WebRTC,webrtc,http://www.webrtc.org,"It is a free, open project that enables web browsers with Real-Time Communications (RTC) capabilities via simple JavaScript APIs. The WebRTC components have been optimized to best serve this purpose.",Audio Conferencing,audio-conferencing,Communications,communications,9621,3095,9
3135,Weekdone,weekdone,https://weekdone.com,"It is an internal communication service for teams which enables the OKR goal-setting and Progress, plans, problems weekly reporting methodologies.",Knowledge Management,knowledge-management,Collaboration,collaboration,13,8,0
3144,Windows,windows,http://www.microsoft.com/,A series of personal computer operating systems produced by Microsoft as part of its Windows NT family of operating systems. ,Server And Desktop OS,server-and-desktop-os,Platform And Storage,platform-and-storage,1800564,280532,1545
3154,Wistia,wistia,http://wistia.com/,"It is designed exclusively to serve companies using video on their websites for marketing, support, and sales.",Analytics,analytics,Business Intelligence And Analytics,business-intelligence-and-analytics,1555,437,2
3155,Wix,wix,http://www.wix.com,"Creating your stunning website for free is easier
than ever. No tech skills needed. Just pick a template,
change anything you want, add your images, videos,
text and more to get online instantly.",Site Builder,site-builder,Product And Design,product-and-design,17034,9353,60
3161,WooCommerce,woocommerce,http://www.woothemes.com/,"WooCommerce is the most popular WordPress eCommerce plugin. And it's available for free. Packed full of features, perfectly integrated into your self-hosted WordPress website.",Ecommerce Platform,ecommerce-platform,E-commerce,e-commerce,28996,14576,113
3162,Woodpecker,woodpecker,https://www.woodpeckerweb.com/,It is a document automation platform and suite that empowers users to cut document prep time in half by automatically converting existing documents to standardized smart-templates.,Document Collaboration,document-collaboration,Collaboration,collaboration,247,150,1
3163,Wootric,wootric,http://www.wootric.com,"It is a simple and powerful way to listen to your customers inside your product.  We measure Net Promoter Score (NPS), a recognized and rigorous customer happiness metric, to keep an ongoing pulse on how your customers feel about your product. Get contextual product feedback and analytics to help you improve your product and drive agile development.",Survey,survey,Customer Management,customer-management,18,12,0
3164,WordPress,wordpress,http://wordpress.org,"The core software is built by hundreds of community volunteers, and when you’re ready for more there are thousands of plugins and themes available to transform your site into almost anything you can imagine. Over 60 million people have chosen WordPress to power the place on the web they call “home” — we’d love you to join the family.",Blogging Platform,blogging-platform,Devops And Development,devops-and-development,408797,162711,901
